STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,HEALTH_PROF,Health profession,WORKER_STATUS,Worker status,HEALTH_PROF_ACTIVITY_STATUS,Health profession activity status,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,5.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,5.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,5.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,5.77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,5.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,5.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,6.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,6.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,6.35,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,6.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,6.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,7.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7.23,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,CZE,Czechia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,7.45,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,4.34,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,4.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,4.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,4.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,5.17,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,5.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,5.08,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,5.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,5.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,6.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,6.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,7.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6.77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.87,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,7.27,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,GRC,Greece,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,5.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,6.17,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,5.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,5.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,5.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,5.03,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,5.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,5.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,5.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,5.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,5.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6.03,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,5.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,5.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,5.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.09,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,EST,Estonia,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,NLD,Netherlands,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,14.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,NLD,Netherlands,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,14.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,NLD,Netherlands,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,15.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,NLD,Netherlands,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,15.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_EMP_REAC@DF_REAC(1.0),Healthcare human resources,I,NLD,Netherlands,HSE,Health and social employment,PT_EMP,Percentage of employment,_Z,Not applicable,_Z,Not applicable,VQ,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,15.4,,,,,,,,,,,,,
